captured	captured	gefangen	capturé	capturado	захваченный
watt	watt	Watt	watt	vatio	ватт
thehun	thehun	thehun	thehun	thehun	thehun
decent	decent	anständig	décent	bueno	порядочный
casting	casting	Guss	fonderie	fundición	Кастинг
dayton	dayton	dayton	dayton	Dayton	Дейтон
translated	translated	übersetzt	traduit	traducido	переведенный
shortly	shortly	kurz	prochainement	dentro de poco	вскоре
cameron	cameron	cameron	Cameron	Cameron	Cameron
columnists	columnists	Kolumnisten	chroniqueurs	columnistas	обозреватели
pins	pins	Stifte	broches	patas	штифты
carlos	carlos	carlos	carlos	carlos	Карлосом
reno	reno	reno	reno	Reno	Reno
donna	donna	Donna	donna	Donna	Донна
andreas	andreas	andreas	andreas	Andreas	андреас
warrior	warrior	Krieger	guerrier	guerrero	воин
diploma	diploma	Diplom	diplôme	diploma	диплом
cabin	cabin	Kabine	cabine	cabina	кабина
innocent	innocent	unschuldig	innocent	inocente	невинный
bdsm	bdsm	bdsm	bdsm	BDSM	бдсм
scanning	scanning	Scannen	balayage	exploración	сканирование
ide	ide	ide	ide	ide	язь
consensus	consensus	Konsens	consensus	consenso	консенсус
polo	polo	Polo	polo	polo	поло
copying	copying	Kopieren	copier	proceso de copiar	копирование
RPG	RPG	Rollenspiel	RPG	RPG	RPG
delivering	delivering	liefern	prestation	la entrega	доставки
cordless	cordless	schnurlos	sans fil	sin cable	беспроводный
horn	horn	Horn	Corne	cuerno	рог
eddie	eddie	eddie	eddie	eddie	Эдди
uganda	uganda	Uganda	Ouganda	Uganda	Уганда
fired	fired	gefeuert	mis à la porte	despedido	уволили
journalism	journalism	Journalismus	journalisme	periodismo	журналистика
trivia	trivia	Nichtigkeiten	bagatelles	trivialidades	пустяки
perth	perth	perth	perth	Perth	Перт
frog	frog	Frosch	grenouille	rana	лягушка
grammar	grammar	Grammatik	grammaire	gramática	грамматика
intention	intention	Absicht	intention	intención	намерение
syria	syria	Syrien	Syrie	Siria	Сирия
disagree	disagree	nicht zustimmen	être en désaccord	discrepar	не соглашаться
klein	klein	klein	klein	klein	Клейн
harvey	harvey	harvey	harvey	Harvey	Harvey
tires	tires	Bereifung	pneus	llantas	шины
logs	logs	Protokolle	bûches	troncos	бревна
undertaken	undertaken	unternommen	entrepris	emprendido	проведены
hazard	hazard	Gefahr	danger	peligro	опасность
retro	retro	retro	rétro	retro	ретро
leo	leo	Löwe	Lion	León	Лео
livesex	livesex	Livesex	livesex	Sexo en directo	Видеочат
statewide	statewide	landesweite	échelle de l'État	en todo el estado	в масштабе штата
semiconductor	semiconductor	Halbleiter	semi-conducteur	semiconductor	полупроводник
gregory	gregory	gregory	gregory	Gregory	Грегори
episodes	episodes	Episoden	épisodes	episodios	эпизоды
boolean	boolean	boolean	booléen	booleano	логический
circular	circular	kreisförmig	circulaire	circular	круговой
anger	anger	Zorn	colère	enfado	гнев
mainland	mainland	Festland	territoire continental	continente	материк
illustrations	illustrations	Abbildungen	illustrations	ilustraciones	иллюстрации
suits	suits	Anzüge	costume	trajes	костюмы
chances	chances	Chancen	chances	posibilidades	шансы
interact	interact	interagieren	interagir	interactuar	взаимодействовать
snap	snap	Schnappen	casser	chasquido	щелчок
happiness	happiness	Glück	bonheur	felicidad	счастье
substantially	substantially	im Wesentlichen	substantiellement	sustancialmente	по существу
bizarre	bizarre	bizarr	bizarre	extraño	эксцентричный
auckland	auckland	auckland	auckland	Auckland	Окленд
olympics	olympics	Olympia	Jeux olympiques	Juegos Olímpicos	Олимпийские игры
fruits	fruits	Früchte	fruits	frutas	фрукты
identifier	identifier	Kennzeichnung	identificateur	identificador	идентификатор
geography	geography	Erdkunde	géographie	geografía	география
worldsex	worldsex	worldsex	worldsex	worldsex	worldsex
ribbon	ribbon	Band	ruban	cinta	лента
calculations	calculations	Berechnungen	calculs	cálculos	вычисления
doe	doe	Damhirschkuh	biche	gama	лань
conducting	conducting	Leitung	conduite	conductible	проведение
startup	startup	Anfang	Commencez	puesta en marcha	запускать
suzuki	suzuki	suzuki	suzuki	suzuki	Сузуки
trinidad	trinidad	trinidad	trinidad	Trinidad	Trinidad
kissing	kissing	küssen	baisers	besos	целование
wall	wall	Mauer	mur	pared	стена
handy	handy	praktisch	pratique	práctico	удобный
swap	swap	Wechsel	échanger	intercambiar	замена
exempt	exempt	befreit	exempter	eximir	освобожденный
crops	crops	Pflanzen	cultures	cultivos	культуры
reduces	reduces	reduziert	réduit	reduce	уменьшает
accomplished	accomplished	durchgeführt	accompli	consumado	выполнено
calculators	calculators	Rechner	calculatrices	calculadoras	калькуляторов
geometry	geometry	Geometrie	géométrie	geometría	геометрия
impression	impression	Eindruck	impression	impresión	впечатление
abs	abs	Abs	abdos	abdominales	абс
slovakia	slovakia	Slowakei	slovaquie	Eslovaquia	Словакия
flip	flip	Flip	chiquenaude	dar la vuelta	кувырок
guild	guild	Gilde	guilde	gremio	гильдия
correlation	correlation	Korrelation	corrélation	correlación	корреляция
gorgeous	gorgeous	herrlich	magnifique	maravilloso	безумно красивая
capitol	capitol	Kapitol	Capitole	Capitolio	Капитолий
sim	sim	sim	sim	sim	сим
dishes	dishes	Geschirr	vaisselle	platos	блюда
barbados	barbados	Barbados	barbade	barbados	барбадос
chrysler	chrysler	chrysler	chrysler	Chrysler	Крайслера
nervous	nervous	nervös	nerveux	nervioso	нервный
refuse	refuse	sich weigern	refuser	desperdicios	отказаться
extends	extends	erweitert	étend	se extiende	продолжается
fragrance	fragrance	Duft	fragrance	fragancia	аромат
mcdonald	mcdonald	mcdonald	mcdonald	McDonald	Макдональдс
replica	replica	Replik	réplique	réplica	копия
plumbing	plumbing	Rohrleitungen	plomberie	plomería	водопровод
brussels	brussels	Brüssel	Bruxelles	Bruselas	Брюссель
tribe	tribe	Stamm	tribu	tribu	племя
neighbors	neighbors	Nachbarschaft	voisins	vecinos	соседи
trades	trades	Trades	métiers	vientos alisios	кол-во сделок
superb	superb	hervorragend	superbe	magnífico	превосходный
buzz	buzz	summen	bourdonner	zumbido	жужжание
transparent	transparent	transparent	transparent	transparente	прозрачный
nuke	nuke	Atomkraftwerk	nuke	arma nuclear	ядерное оружие
rid	rid	loswerden	débarrasser	eliminar	избавиться
trinity	trinity	Dreieinigkeit	trinité	trinidad	Троица
charleston	charleston	Charleston	charleston	charlestón	чарльстон
handled	handled	abgewickelt	manipulés	manejado	перевалено
legends	legends	Legenden	légendes	leyendas	легенды
boom	boom	Boom	boom	auge	бум
calm	calm	ruhig	calme	calma	спокойный
champions	champions	Meister	champions	campeones	чемпионы
floors	floors	Etagen	étages	pisos	полы
selections	selections	Auswahlen	sélections	trozos escogidos	выборы
projectors	projectors	Projektoren	projecteurs	proyectores	проекторы
inappropriate	inappropriate	unpassend	inapproprié	inapropiado	несоответствующий
exhaust	exhaust	Auspuff	échappement	escape	выхлопные газы
comparing	comparing	Vergleich	comparant	comparar	Сравнение
shanghai	shanghai	Shanghai	shanghai	llevar a la fuerza	Шанхай
speaks	speaks	spricht	parle	habla	говорит
vocational	vocational	beruflich	professionnel	profesional	профессиональное
copied	copied	kopiert	copié	copiado	скопированный
farming	farming	Landwirtschaft	agriculture	agricultura	сельское хозяйство
gibson	gibson	gibson	gibson	Gibson	гибсон
pharmacies	pharmacies	Apotheken	pharmacies	farmacias	аптеки
fork	fork	Gabel	fourchette	tenedor	вилка
troy	troy	troy	troy	Troy	Трой
ln	ln	ln	ln	En	пер
roller	roller	Rolle	rouleau	rodillo	ролик
introducing	introducing	Einbringen	l'introduction	introduciendo	введения
batch	batch	Stapel	lot	lote	партия
organize	organize	organisieren	organiser	organizar	организовать
appreciated	appreciated	geschätzt	apprécié	apreciado	оценили
alter	alter	ändern	modifier	alterar	изменять
latino	latino	latino	caribbean	latino	латино
ghana	ghana	Ghana	Ghana	Ghana	Гана
edges	edges	Kanten	bords	bordes	края
mixing	mixing	Vermischung	mélange	mezclando	смешивание
handles	handles	Griffe	poignées	manijas	ручки
skilled	skilled	geschickt	qualifié	experto	квалифицированный
fitted	fitted	tailliert	équipée	equipada	установлены
albuquerque	albuquerque	albuquerque	albuquerque	Albuquerque	Albuquerque
harmony	harmony	Harmonie	harmonie	armonía	гармония
distinguished	distinguished	vornehm	distingué	distinguido	выдающийся
asthma	asthma	Asthma	asthme	asma	астма
projected	projected	projektiert	projetée	proyectado	проецируется
assumptions	assumptions	Annahmen	hypothèses	supuestos	допущения
shareholders	shareholders	Aktionäre	actionnaires	accionistas	акционеры
twins	twins	Zwillinge	jumeaux	Gemelos	двойняшки
developmental	developmental	Entwicklungs	du développement	de desarrollo	развивающий
RIP	RIP	Ruhe in Frieden	Déchirure	q.e.p.d.	ПОКОЙСЯ С МИРОМ
zope	zope	zope	zope	zope	синец
regulated	regulated	geregelt	réglementé	regulado	регулируется
triangle	triangle	Dreieck	triangle	triángulo	треугольник
amend	amend	ändern	modifier	enmendar	изменить
anticipated	anticipated	erwartet	anticipé	anticipado	ожидаемый
oriental	oriental	orientalisch	Oriental	oriental	восточный
reward	reward	Belohnung	récompense	recompensa	награда
zambia	zambia	Sambia	Zambie	Zambia	Замбия
completing	completing	Abschluss	complétant	completando	комплектующие
hydrogen	hydrogen	Wasserstoff	hydrogène	hidrógeno	водород
webshots	webshots	webshots	webshots	webshots	Webshots
sprint	sprint	Sprint	sprint	sprint	спринт
comparable	comparable	vergleichbar	comparable	comparable	сравнимый
chick	chick	Küken	poussin	polluelo	цыпленок
advocate	advocate	befürworten	avocat	abogado	адвокат
sims	sims	sims	sims	Sims	симы
confusion	confusion	Verwechslung	confusion	Confusión	путаница
copyrighted	copyrighted	urheberrechtlich geschützt	droits d'auteur	con derechos de autor	авторское право
tray	tray	Tablett	plateau	bandeja	лоток
inputs	inputs	Eingänge	entrées	entradas	входные
warranties	warranties	Garantien	garanties	garantías	гарантии
genome	genome	Genom	génome	genoma	геном
escorts	escorts	Eskorten	escortes	servicios de acompañantes	эскорты
documented	documented	dokumentiert	documenté	documentada	документированный
thong	thong	Riemen	lanière	correa	плеть
medal	medal	Medaille	médaille	medalla	медаль
paperbacks	paperbacks	Taschenbücher	broché	libros de bolsillo	в мягкой обложке
coaches	coaches	Trainer	entraîneurs	entrenadores	тренеры
vessels	vessels	Schiffe	navires	vasos	суда
harbour	harbour	Hafen	port	puerto	гавань
walks	walks	Wanderungen	des promenades	camina	прогулки
sucks	sucks	saugt	suce	chupa	отстой
sun	sun	Sonne	Soleil	sol	солнце
keyboards	keyboards	Tastaturen	claviers	teclados	клавишные
sage	sage	Salbei	sauge	sabio	шалфей
knives	knives	Messer	des couteaux	cuchillos	ножи
eco	eco	Öko	eco	eco	эко
vulnerable	vulnerable	verwundbar	vulnérable	vulnerable	уязвимый
arrange	arrange	ordnen	organiser	organizar	организовать
artistic	artistic	künstlerisch	artistique	artístico	художественный
bat	bat	Schläger	chauve souris	murciélago	летучая мышь
honors	honors	Ehrungen	honneurs	honores	почести
booth	booth	Stand	cabine	cabina	стенд
indie	indie	indie	indie	indie	инди
reflected	reflected	reflektiert	réfléchie	reflejada	отраженный
unified	unified	einheitlich	unifié	unificada	унифицированный
bones	bones	Gebeine	des os	huesos	кости
breed	breed	Rasse	race	raza	разводить
detector	detector	Detektor	détecteur	detector	детектор
ignored	ignored	ignoriert	ignoré	ignorado	игнорируются
polar	polar	Polar-	polaire	polar	полярный
fallen	fallen	gefallen	tombé	caído	падший
precise	precise	präzise	précis	preciso	точный
sussex	sussex	sussex	sussex	Sussex	Сассекс
respiratory	respiratory	Atem-	respiratoire	respiratorio	респираторный
notifications	notifications	Benachrichtigungen	notifications	notificaciones	уведомления
transexual	transexual	transexual	transexuel	transexual	Transexual
mainstream	mainstream	Mainstream	courant dominant	corriente principal	Основной поток
invoice	invoice	Rechnung	facture d'achat	factura	выставленный счет
evaluating	evaluating	Auswertung	l'évaluation	evaluar	оценки
lip	lip	Lippe	lèvre	labio	губа
subcommittee	subcommittee	Unterausschuss	sous-comité	subcomisión	подкомиссия
sap	sap	Saft	sève	savia	живица
gather	gather	versammeln	recueillir	reunir	собирать
suse	suse	suse	suse	suse	SUSE
maternity	maternity	Mutterschaft	maternité	maternidad	материнство
backed	backed	unterstützt	backed	Respaldados	со спинкой
colonial	colonial	kolonial	colonial	colonial	колониальный
carey	carey	carey	carey	Carey	Carey
motels	motels	Motels	motels	moteles	мотелях
forming	forming	Bildung	formant	formando	формирование
embassy	embassy	Botschaft	ambassade	embajada	посольство
cave	cave	Höhle	la grotte	cueva	пещера
journalists	journalists	Journalisten	journalistes	periodistas	журналисты
slight	slight	leicht	mince	leve	незначительный
proceeds	proceeds	Erlös	produit	producto	доходы
indirect	indirect	indirekt	indirect	indirecto	непрямой
amongst	amongst	unter	parmi	entre	среди
wool	wool	Wolle	la laine	lana	шерсть
foundations	foundations	Stiftungen	fondations	cimientos	устои
arrest	arrest	verhaften	arrêter	arrestar	арестовать
volleyball	volleyball	Volleyball	volley-ball	voleibol	волейбол
horizon	horizon	Horizont	horizon	horizonte	горизонт
deeply	deeply	tief	profondément	profundamente	глубоко
toolbox	toolbox	Werkzeugkasten	caisse à outils	caja de instrumento	ящик для инструментов
marina	marina	Yachthafen	Marina	puerto pequeño	Марина
liabilities	liabilities	Verbindlichkeiten	passifs	pasivo	обязательства
prizes	prizes	Preise	prix	premios	призы
bosnia	bosnia	Bosnien	bosnie	Bosnia	босния
browsers	browsers	Browser	navigateurs	navegadores	браузеры
decreased	decreased	verringert	diminué	disminuido	снизился
patio	patio	Terrasse	patio	patio	внутренний дворик
tolerance	tolerance	Toleranz	tolérance	tolerancia	толерантность
surfing	surfing	Surfen	surfant	surf	серфинг
creativity	creativity	Kreativität	la créativité	creatividad	креативность
lloyd	lloyd	lloyd	lloyd	Lloyd	ллойд
describing	describing	beschreiben	décrivant	describiendo	описывая
optics	optics	Optik	optique	óptica	оптика
pursue	pursue	verfolgen	poursuivre	perseguir	преследовать
lightning	lightning	Blitz	foudre	relámpago	молния
overcome	overcome	überwinden	surmonter	superar	преодолеть
eyed	eyed	Augen	eyed	ojos	глазами
quotations	quotations	Zitate	citations	citas	цитаты
grab	grab	greifen	saisir	agarrar	грейфер
inspector	inspector	Inspektor	inspecteur	inspector	инспектор
attract	attract	anlocken	attirer	atraer	привлекать
brighton	brighton	brighton	brighton	Brighton	Brighton
beans	beans	Bohnen	des haricots	frijoles	фасоль
bookmarks	bookmarks	Lesezeichen	signets	marcadores	закладки
disable	disable	deaktivieren	désactiver	inhabilitar	запрещать
snake	snake	Schlange	serpent	serpiente	змея
succeed	succeed	gelingen	réussir	tener éxito	добиться успеха
leonard	leonard	leonard	leonard	Leonard	Леонард
lending	lending	Kredit	prêt	préstamo	кредитование
oops	oops	Hoppla	Oops	Uy	ой
reminder	reminder	Mahnung	rappel	recordatorio	напоминание
nipple	nipple	Nippel	mamelon	pezón	ниппель
searched	searched	gesucht	cherché	buscado	поиск
behavioral	behavioral	Verhaltens-	comportementale	conductual	поведенческий
riverside	riverside	Flussufer	bord de l'eau	orilla	берег реки
bathrooms	bathrooms	Badezimmer	salles de bains	baños	ванные комнаты
plains	plains	Flachland	plaines	llanuras	равнины
insights	insights	Einsichten	idées	ideas	способность проникновения в суть
abilities	abilities	Fähigkeiten	capacités	habilidades	способности
initiated	initiated	initiiert	initié	iniciado	начатый
midwest	midwest	Mittleren Westen	midwest	Medio Oeste	Средний Запад
karaoke	karaoke	Karaoke	karaoké	karaoke	караоке
trap	trap	Falle	piège	trampa	ловушка
lonely	lonely	einsam	solitaire	solitario	Одинокий
fool	fool	Dummkopf	imbécile	tonto	дурачить
nonprofit	nonprofit	gemeinnützig	non lucratif	sin ánimo de lucro	некоммерческий
lancaster	lancaster	lancaster	lancaster	Lancaster	Ланкастер
suspended	suspended	suspendiert	suspendu	suspendido	подвешенный
hereby	hereby	hiermit	par la présente	por la presente	настоящим
observe	observe	beobachten	observer	observar	наблюдать
containers	containers	Behälter	conteneurs	contenedores	контейнеры
attitudes	attitudes	Einstellungen	attitudes	actitudes	отношения
berry	berry	Beere	baie	baya	ягода
collar	collar	Halsband	collier	collar	воротник
simultaneously	simultaneously	gleichzeitig	simultanément	simultaneamente	одновременно
racial	racial	Rassen-	racial	racial	расовой
integrate	integrate	integrieren	intégrer	integrar	интегрировать
bermuda	bermuda	Bermuda	bermudes	islas Bermudas	Бермудские острова
sociology	sociology	Soziologie	sociologie	sociología	социология
mobiles	mobiles	Handys	mobiles	móviles	мобильные телефоны
screenshot	screenshot	Bildschirmfoto	capture d'écran	captura de pantalla	Скриншот
exhibitions	exhibitions	Ausstellungen	des expositions	exposiciones	выставки
confident	confident	zuversichtlich	confiant	confidente	уверенная в себе
retrieved	retrieved	abgerufen	récupéré	recuperado	извлекаться
exhibits	exhibits	Ausstellungen	expositions	exposiciones	экспонаты
officially	officially	offiziell	officiellement	oficialmente	официально
consortium	consortium	Konsortium	consortium	consorcio	консорциум
dies	dies	stirbt	meurt	muere	умирает
terrace	terrace	Terrasse	terrasse	terraza	терраса
bacteria	bacteria	Bakterien	bactéries	bacterias	бактерии
points	points	Punkte	points	puntos	точки
replied	replied	antwortete	répondit	respondido	ответил
seafood	seafood	Meeresfrüchte	Fruit de mer	Mariscos	морепродукты
novels	novels	Romane	des romans	novelas	сборник новелл
recipients	recipients	Empfänger	destinataires	destinatarios	получатели
playboy	playboy	Playboy	playboy	playboy	плейбой
ought	ought	sollen	devrait	debería	должен
delicious	delicious	köstlich	délicieux	delicioso	вкусно
traditions	traditions	Traditionen	traditions	tradiciones	традиции
rhetoric	rhetoric	Rhetorik	rhétorique	retórica	риторика
jail	jail	Gefängnis	prison	cárcel	тюремное заключение
safely	safely	sicher	sans encombre	sin peligro	безопасно
finite	finite	endlich	fini	finito	конечный
kidney	kidney	Niere	un rein	riñón	почка
periodically	periodically	regelmäßig	périodiquement	periódicamente	периодически
fixes	fixes	Fixes	correctifs	correcciones	исправления
sends	sends	sendet	envoie	envía	посылает
durable	durable	dauerhaft	durable	durable	долговечный
allied	allied	verbündet	allié	aliado	союзный
throws	throws	wirft	jette	lanza	броски
moisture	moisture	Feuchtigkeit	humidité	humedad	влажность
hungarian	hungarian	ungarisch	hongrois	húngaro	Венгерский
roster	roster	Dienstplan	liste	lista	список
referring	referring	Bezugnahme	référant	referente	ссылаясь
symantec	symantec	symantec	symantec	Symantec	Symantec
wichita	wichita	wichita	wichita	Wichita	Wichita
nasdaq	nasdaq	nasdaq	nasdaq	NASDAQ	НАСДАК
uruguay	uruguay	Uruguay	Uruguay	Uruguay	Уругвай
transform	transform	verwandeln	transformer	transformar	преобразование
timer	timer	Timer	minuteur	minutero	таймер
tablets	tablets	Tabletten	comprimés	tabletas	таблетки
tuning	tuning	Abstimmung	réglage	sintonización	настройка
gotten	gotten	bekommen	obtenu	conseguido	полученный
educators	educators	Erzieher	éducateurs	educadores	воспитатели
tyler	tyler	tyler	tyler	Tyler	Tyler
futures	futures	Futures	à terme	futuros	фьючерсы
vegetable	vegetable	Gemüse	légume	vegetal	овощной
verse	verse	Vers	verset	verso	стих
highs	highs	Hochs	sommets	máximos	высокие частоты
humanities	humanities	Geisteswissenschaften	sciences humaines	humanidades	гуманитарные науки
independently	independently	unabhängig	de façon autonome	independientemente	независимо
wanting	wanting	wollen	vouloir	falto	желая
custody	custody	Haft	garde	custodia	опека
scratch	scratch	kratzen	se gratter	rasguño	царапина
launches	launches	Einführungen	lancements	lanzamientos	запуски
ipaq	ipaq	ipaq	ipaq	ipaq	IPAQ
alignment	alignment	Ausrichtung	alignement	alineación	выравнивание
masturbating	masturbating	Masturbieren	masturbant	masturbándose	мастурбировать
henderson	henderson	henderson	henderson	Henderson	гендерсон
competitors	competitors	Konkurrenz	concurrents	competidores	конкуренты
nhs	nhs	nhs	nhs	NHS	Государственная служба здравоохранения
rocket	rocket	Rakete	fusée	cohete	ракета
aye	aye	Ja	toujours	sí	да
bullet	bullet	Kugel	balle	bala	пуля
towers	towers	Türme	tours	torres	башни
racks	racks	Racks	racks	bastidores	стеллажи
lace	lace	Spitze	dentelle	cordón	шнурок
nasty	nasty	böse	méchant	asqueroso	противный
visibility	visibility	Sichtweite	visibilité	visibilidad	видимость
latitude	latitude	Breite	latitude	latitud	широта
consciousness	consciousness	Bewusstsein	conscience	conciencia	сознание
tumor	tumor	Tumor	tumeur	tumor	опухоль
ugly	ugly	hässlich	laid	feo	уродливый
deposits	deposits	Einlagen	dépôts	depósitos	депозиты
beverly	beverly	beverly	beverly	Beverly	Beverly
mistress	mistress	Herrin	maîtresse	amante	госпожа
encounter	encounter	Begegnung	rencontre	encuentro	столкновение
trustees	trustees	Treuhänder	curateurs	fideicomisarios	попечители
watts	watts	Watt	watts	vatios	Вт
duncan	duncan	duncan	duncan	Duncan	Duncan
reprints	reprints	Reprints	réimpressions	reimpresiones	перепечатки
hart	hart	Hirsch	cerf	ciervo	олень-самец
bernard	bernard	bernard	bernard	Bernardo	Бернард
resolutions	resolutions	Vorhaben	résolutions	resoluciones	Разрешения
ment	ment	ment	ment	ción	ния
accessing	accessing	Zugriff	accéder	acceder	доступа
forty	forty	vierzig	quarante	cuarenta	сорок
tubes	tubes	Röhren	tubes	tubos	трубы
attempted	attempted	versucht	tentative	intentó	попытка
col	col	col	col	columna	седло
midlands	midlands	midlands	midlands	la región central de Inglaterra	центральные графства
priest	priest	Priester	prêtre	sacerdote	священник
floyd	floyd	floyd	floyd	Floyd	Флойда
ronald	ronald	ronald	ronald	ronald	Рональд
analysts	analysts	Analysten	analystes	analistas	аналитики
queue	queue	Warteschlange	queue	cola	очередь
trance	trance	Trance	transe	trance	транс
locale	locale	Ort	lieu	lugar	место действия
nicholas	nicholas	Nikolaus	nicholas	Nicholas	Николай
biology	biology	Biologie	la biologie	biología	биология
bundle	bundle	bündeln	paquet	haz	пачка
hammer	hammer	Hammer	marteau	martillo	молоток
invasion	invasion	Invasion	invasion	invasión	вторжение
witnesses	witnesses	Zeugen	les témoins	testigos	свидетели
runner	runner	Läufer	coureur	corredor	бегун
rows	rows	Reihen	lignes	filas	строки
administered	administered	verabreicht	administré	administrado	вводить
notion	notion	Begriff	notion	noción	понятие
square	square	Platz	carré	cuadrado	квадрат
skins	skins	Skins	peaux	batería	Оболочки
mailed	mailed	Mail versandt	envoyé par la poste	blindado	бронированный
fujitsu	fujitsu	fujitsu	fujitsu	Fujitsu	Компания Fujitsu
spelling	spelling	Rechtschreibung	orthographe	ortografía	написание
arctic	arctic	Arktis	Arctique	ártico	Арктический
exams	exams	Prüfungen	examens	exámenes	Экзамены
rewards	rewards	Belohnungen	récompenses	recompensas	награды
beneath	beneath	unter	sous	debajo	под
strengthen	strengthen	stärken	renforcer	fortalecer	укреплять
defend	defend	verteidigen	défendre	defender	защищать
frederick	frederick	frederick	frederick	Frederick	Фредерик
medicaid	medicaid	Medicaid	assistance médicale aux indigents	seguro de enfermedad	федеральная система медицинской помощи неимущим
infrared	infrared	infrarot	infrarouge	infrarrojo	инфракрасный
seventh	seventh	siebte	septième	séptimo	седьмой
gods	gods	Götter	dieux	gallinero	боги
welsh	welsh	Walisisch	gallois	galés	валлийский
belly	belly	Bauch	ventre	vientre	живот
aggressive	aggressive	aggressiv	agressif	agresivo	агрессивный
advertisements	advertisements	Anzeigen	Publicités	anuncios	объявления
quarters	quarters	Quartier	quarts	cuarteles	помещение
stolen	stolen	gestohlen	volé	robado	похищенный
sublimedirectory	sublimedirectory	sublimedirectory	sublimedirectory	sublimedirectory	sublimedirectory
soonest	soonest	am ehesten	plus tôt	lo más pronto posible	скорейшее
haiti	haiti	Haiti	Haïti	Haití	Гаити
disturbed	disturbed	gestört	perturbé	perturbado	нарушенный
determines	determines	bestimmt	détermine	determina	определяет
sculpture	sculpture	Skulptur	sculpture	escultura	скульптура
poly	poly	Poly	poly	escuela politécnica	поли
ears	ears	Ohren	oreilles	orejas	уши
dud	dud	Blindgänger	sans valeur	falso	рвань
fist	fist	Faust	poing	puño	кулак
naturals	naturals	naturals	naturals	naturals	натуралы
neo	neo	Neo	néo	neo	нео
motivation	motivation	Motivation	motivation	motivación	мотивация
lenders	lenders	Kreditgeber	prêteurs	prestamistas	кредиторы
pharmacology	pharmacology	Pharmakologie	pharmacologie	farmacología	фармакология
fitting	fitting	passend zu	raccord	adecuado	примерка
fixtures	fixtures	Ausstattung	fixtures	accesorios	арматура
bloggers	bloggers	Blogger	blogueurs	bloggers	блоггеры
mere	mere	bloß	simple	mero	всего лишь
agrees	agrees	stimmt zu	accepte	está de acuerdo	соглашается с тем,
passengers	passengers	Passagiere	passagers	pasajeros	пассажиры
quantities	quantities	Mengen	quantités	cantidades	величины
petersburg	petersburg	Petersburg	petersburg	Petersburgo	петербурге
consistently	consistently	konsequent	toujours	consecuentemente	последовательно
powerpoint	powerpoint	Power Point	Power Point	PowerPoint	силовая установка
cons	cons	Nachteile	les inconvénients	contras	минусы
surplus	surplus	Überschuss	surplus	superávit	излишек
elder	elder	ältere	aîné	mayor	старейшина
sonic	sonic	Schall-	sonique	Sonic	звуковой
obituaries	obituaries	Nachrufe	nécrologies	obituarios	некрологов
cheers	cheers	Prost	à votre santé	aclamaciones	ура
dig	dig	graben	creuser	cavar	копать
taxi	taxi	Taxi	Taxi	taxi	такси
punishment	punishment	Bestrafung	Châtiment	castigo	наказание
appreciation	appreciation	Anerkennung	appréciation	apreciación	признательность
subsequently	subsequently	anschließend	par la suite	después	впоследствии
word processing	word processing	Textverarbeitung	traitement de texte	procesamiento de textos	обработка текстов
belarus	belarus	Weißrussland	belarus	bielorrusia	Беларусь
nationaö	nationaö	nationaö	nationaö	nationaö	nationaö
zoning	zoning	Zoneneinteilung	zonage	zonificación	зонирование
gravity	gravity	Schwerkraft	la gravité	gravedad	сила тяжести
providence	providence	Vorsehung	Providence	providencia	провидение
thumb	thumb	Daumen	pouce	pulgar	большой палец
restriction	restriction	Beschränkung	restriction	restricción	ограничение
incorporate	incorporate	integrieren	intégrer	incorporar	включать
backgrounds	backgrounds	Hintergründe	Arrière-plans	antecedentes	фоны
treasurer	treasurer	Schatzmeister	trésorier	tesorero	казначей
guitars	guitars	Gitarren	guitares	guitarras	гитары
essence	essence	Wesen	essence	esencia	сущность
flooring	flooring	Bodenbelag	sol	piso	напольное покрытие
lightweight	lightweight	leicht	poids léger	ligero	легкий
ethiopia	ethiopia	Äthiopien	Ethiopie	Etiopía	Эфиопия
mighty	mighty	mächtig	puissant	poderoso	могущественный
athletes	athletes	Sportler	les athlètes	Atletas	спортсмены
humanity	humanity	Menschheit	humanité	humanidad	человечество
transcription	transcription	Transkription	transcription	transcripción	транскрипция
holmes	holmes	holmes	holmes	Holmes	холмс
complications	complications	Komplikationen	complications	complicaciones	осложнения
scholars	scholars	Wissenschaftler	savants	eruditos	ученые
scripting	scripting	Scripting	scripting	scripting	сценариев
remembered	remembered	fiel ein	souvenir	recordado	вспомнил
galaxy	galaxy	Galaxis	galaxie	galaxia	галактика
chester	chester	chester	chester	Chester	Chester
snapshot	snapshot	Schnappschuss	instantané	instantánea	снимок
caring	caring	liebevoll	soins	cuidando	заботливая
location	location	Lage	emplacement	ubicación	место нахождения
worn	worn	getragen	usé	pasado	изношенный
synthetic	synthetic	Synthetik	synthétique	sintético	синтетический
shaw	shaw	shaw	shaw	Shaw	Shaw
vice president	vice president	Vizepräsident	vice président	vicepresidente	вице-президент
segments	segments	Segmente	segments	segmentos	сегменты
testament	testament	Testament	testament	testamento	завещание
expo	expo	Messe	expo	Expo	Экспо
dominant	dominant	Dominant	dominant	dominante	доминирующий
twist	twist	Twist	torsion	giro	твист
specifics	specifics	Besonderheiten	détails	detalles específicos	конкретика
stomach	stomach	Bauch	estomac	estómago	желудок
partially	partially	teilweise	partiellement	parcialmente	частично
